"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
9.298155458E1,4.374522397E-1,1.346751814E-1,-9.799317722E0
9.299148358E1,4.374429207E-1,1.348203477E-1,-9.799315968E0
9.300141258E1,4.375385957E-1,1.348023492E-1,-9.799313044E0
9.301134058E1,4.375763834E-1,1.348764809E-1,-9.799311290E0
9.302126958E1,4.376037922E-1,1.348850873E-1,-9.799306027E0
9.303119858E1,4.374814392E-1,1.350022600E-1,-9.799313629E0
9.304112758E1,4.374299471E-1,1.351793210E-1,-9.799313629E0
9.305105658E1,4.372915874E-1,1.352290315E-1,-9.799317722E0
9.306098558E1,4.371795401E-1,1.351572660E-1,-9.799324154E0
9.307091458E1,4.370365757E-1,1.352276793E-1,-9.799328247E0
9.308084358E1,4.370263796E-1,1.353341078E-1,-9.799329416E0
9.309077158E1,4.367875574E-1,1.354117661E-1,-9.799337602E0
9.310070058E1,4.367028459E-1,1.353067720E-1,-9.799341111E0
9.311062958E1,4.367029190E-1,1.351660460E-1,-9.799342865E0
9.312055858E1,4.366687858E-1,1.351223381E-1,-9.799348127E0
9.313048758E1,4.365985096E-1,1.350412902E-1,-9.799349881E0
9.314041658E1,4.365209975E-1,1.349400785E-1,-9.799355144E0
9.315034558E1,4.364952697E-1,1.348822459E-1,-9.799355729E0
9.316027458E1,4.364077808E-1,1.349479631E-1,-9.799358068E0
9.317020358E1,4.364301098E-1,1.350806310E-1,-9.799359237E0
9.318013158E1,4.364146512E-1,1.352415299E-1,-9.799358068E0
9.319006058E1,4.363904584E-1,1.352533979E-1,-9.799355729E0
9.319998958E1,4.364045648E-1,1.352326129E-1,-9.799357483E0
9.320991858E1,4.362522814E-1,1.352902171E-1,-9.799361576E0
9.321984758E1,4.362445338E-1,1.351935645E-1,-9.799362161E0
9.322977658E1,4.362023242E-1,1.352406345E-1,-9.799362745E0
9.323970558E1,4.361226194E-1,1.352580848E-1,-9.799368008E0
9.324963458E1,4.361213768E-1,1.353298137E-1,-9.799369177E0
9.325956258E1,4.361621977E-1,1.352826614E-1,-9.799366838E0
9.326949158E1,4.360912637E-1,1.352093611E-1,-9.799371516E0
9.327942058E1,4.360115954E-1,1.351710435E-1,-9.799373855E0
9.328934958E1,4.359789971E-1,1.350513949E-1,-9.799377948E0
9.329927858E1,4.358909965E-1,1.349391101E-1,-9.799385549E0
9.330920758E1,4.358743320E-1,1.351133206E-1,-9.799381456E0
9.331913658E1,4.359833825E-1,1.351374677E-1,-9.799373855E0
9.332906558E1,4.359900337E-1,1.351792114E-1,-9.799372686E0
9.333899358E1,4.359411729E-1,1.352353446E-1,-9.799374440E0
9.334892258E1,4.360711273E-1,1.350769491E-1,-9.799373270E0
9.335885158E1,4.361462275E-1,1.349419149E-1,-9.799370347E0
9.336878058E1,4.361567890E-1,1.349390096E-1,-9.799369762E0
9.337870958E1,4.361351178E-1,1.348028791E-1,-9.799371516E0
9.338863858E1,4.360299410E-1,1.348661478E-1,-9.799379702E0
9.339856758E1,4.358799234E-1,1.347752419E-1,-9.799385549E0
9.340849658E1,4.358516009E-1,1.348947078E-1,-9.799384380E0
9.341842558E1,4.358877075E-1,1.347943458E-1,-9.799382626E0
9.342835358E1,4.358929700E-1,1.347858399E-1,-9.799386719E0
9.343828258E1,4.358686309E-1,1.349090152E-1,-9.799383795E0
9.344821158E1,4.357702881E-1,1.350107750E-1,-9.799387304E0
9.345814058E1,4.357279688E-1,1.350538617E-1,-9.799387888E0
9.346806958E1,4.356787791E-1,1.350287095E-1,-9.799393151E0
9.347799858E1,4.355538680E-1,1.350318981E-1,-9.799397244E0
9.348792758E1,4.354213189E-1,1.349532896E-1,-9.799401922E0
9.349785658E1,4.355020471E-1,1.348354682E-1,-9.799403091E0
9.350778458E1,4.354906450E-1,1.347836016E-1,-9.799403676E0
9.351771358E1,4.355897918E-1,1.348529459E-1,-9.799398413E0
9.352764258E1,4.355979048E-1,1.349205543E-1,-9.799399583E0
9.353757158E1,4.355959680E-1,1.348457465E-1,-9.799398998E0
9.354750058E1,4.356521378E-1,1.348239656E-1,-9.799394905E0
9.355742958E1,4.356568155E-1,1.347720442E-1,-9.799396659E0
9.356735858E1,4.355224392E-1,1.346900461E-1,-9.799402506E0
9.357728758E1,4.355424294E-1,1.345367942E-1,-9.799405430E0
9.358721558E1,4.354420400E-1,1.344938081E-1,-9.799408354E0
9.359714458E1,4.354289203E-1,1.346349909E-1,-9.799406599E0
9.360707358E1,4.353504945E-1,1.345698950E-1,-9.799411862E0
9.361700258E1,4.353453782E-1,1.346131187E-1,-9.799412447E0
9.362693158E1,4.351970782E-1,1.346021551E-1,-9.799418294E0
9.363686058E1,4.351997826E-1,1.345466249E-1,-9.799416540E0
9.364678958E1,4.353019626E-1,1.345188323E-1,-9.799418294E0
9.365671858E1,4.353460726E-1,1.345343183E-1,-9.799415370E0
9.366664758E1,4.351946662E-1,1.347511586E-1,-9.799414786E0
9.367657558E1,4.351102836E-1,1.347585408E-1,-9.799421802E0
9.368650458E1,4.349654919E-1,1.347033394E-1,-9.799427649E0
9.369643338E1,4.349447343E-1,1.346112640E-1,-9.799427649E0
9.370636238E1,4.348253780E-1,1.346094550E-1,-9.799435835E0
9.371629137E1,4.347894176E-1,1.347061808E-1,-9.799434081E0
9.372622037E1,4.347858362E-1,1.348104622E-1,-9.799435251E0
9.373614937E1,4.347102975E-1,1.349304124E-1,-9.799438174E0
9.374607837E1,4.346691112E-1,1.349191199E-1,-9.799435835E0
9.375600637E1,4.347204205E-1,1.349874958E-1,-9.799433497E0
9.376593538E1,4.347419456E-1,1.350303084E-1,-9.799430573E0
9.377586437E1,4.347144637E-1,1.350901967E-1,-9.799431158E0
9.378579337E1,4.347071181E-1,1.352034865E-1,-9.799431158E0
9.379572237E1,4.346106025E-1,1.353000021E-1,-9.799434666E0
9.380565137E1,4.345451137E-1,1.353215454E-1,-9.799437590E0
9.381558037E1,4.344351129E-1,1.352692220E-1,-9.799441098E0
9.382550937E1,4.343558101E-1,1.351930528E-1,-9.799448115E0
9.383543738E1,4.343195573E-1,1.350888353E-1,-9.799451038E0
9.384536637E1,4.343538001E-1,1.350737696E-1,-9.799447530E0
9.385529537E1,4.343989333E-1,1.351898551E-1,-9.799445776E0
9.386522437E1,4.344190331E-1,1.353933565E-1,-9.799439929E0
9.387515337E1,4.344131859E-1,1.353797343E-1,-9.799443437E0
9.388508237E1,4.343292418E-1,1.352911673E-1,-9.799445191E0
9.389501137E1,4.342526067E-1,1.352857129E-1,-9.799452792E0
9.390494037E1,4.342030516E-1,1.353942884E-1,-9.799453377E0
9.391486938E1,4.342454804E-1,1.354442638E-1,-9.799448699E0
9.392479737E1,4.342263308E-1,1.355560005E-1,-9.799448699E0
9.393472637E1,4.342508891E-1,1.356372676E-1,-9.799448699E0
9.394465537E1,4.342106529E-1,1.355938155E-1,-9.799451038E0
9.395458437E1,4.340922103E-1,1.354659716E-1,-9.799455716E0
9.396451337E1,4.340666287E-1,1.354480097E-1,-9.799456885E0
9.397444238E1,4.340812833E-1,1.353731379E-1,-9.799458640E0
9.398437138E1,4.341646427E-1,1.353059772E-1,-9.799454547E0
9.399430037E1,4.341893837E-1,1.352203337E-1,-9.799455131E0
9.400422837E1,4.342326896E-1,1.352236594E-1,-9.799451038E0
9.401415737E1,4.343311056E-1,1.353412341E-1,-9.799446360E0
9.402408637E1,4.342736932E-1,1.354549167E-1,-9.799448699E0
9.403401537E1,4.342077293E-1,1.354363335E-1,-9.799449284E0
9.404394438E1,4.341188151E-1,1.355311681E-1,-9.799451623E0
9.405387337E1,4.340074622E-1,1.356082874E-1,-9.799455716E0
9.406380237E1,4.339352856E-1,1.356339420E-1,-9.799459224E0
9.407373137E1,4.340497814E-1,1.355660869E-1,-9.799455716E0
9.408365937E1,4.339207041E-1,1.355884891E-1,-9.799460979E0
9.409358837E1,4.338916508E-1,1.355654931E-1,-9.799459809E0
9.410351737E1,4.339186941E-1,1.356577146E-1,-9.799459224E0
9.411344638E1,4.338613914E-1,1.357072515E-1,-9.799462148E0
9.412337537E1,4.338529861E-1,1.356709805E-1,-9.799460979E0
9.413330437E1,4.337857796E-1,1.356962788E-1,-9.799465656E0
9.414323337E1,4.336778254E-1,1.357100746E-1,-9.799468580E0
9.415316237E1,4.336241407E-1,1.357710592E-1,-9.799470334E0
9.416309037E1,4.337890321E-1,1.357693416E-1,-9.799460979E0
9.417301937E1,4.339000927E-1,1.356891160E-1,-9.799459224E0
9.418294838E1,4.337449222E-1,1.356754116E-1,-9.799464487E0
9.419287737E1,4.336774600E-1,1.355979451E-1,-9.799472088E0
9.420280637E1,4.335572631E-1,1.355546026E-1,-9.799476766E0
9.421273537E1,4.335120203E-1,1.355780828E-1,-9.799477351E0
9.422266437E1,4.334194881E-1,1.355576815E-1,-9.799480859E0
9.423259337E1,4.334140429E-1,1.354945133E-1,-9.799486122E0
9.424252237E1,4.333476770E-1,1.353228245E-1,-9.799487876E0
9.425245038E1,4.332798127E-1,1.352818483E-1,-9.799494892E0
9.426237937E1,4.332715170E-1,1.354536377E-1,-9.799493723E0
9.427230837E1,4.331828221E-1,1.355079711E-1,-9.799497816E0
9.428223737E1,4.331736858E-1,1.354114920E-1,-9.799497816E0
9.429216637E1,4.333108761E-1,1.355325202E-1,-9.799491384E0
9.430209537E1,4.333400025E-1,1.354655970E-1,-9.799489630E0
9.431202437E1,4.332942846E-1,1.353666969E-1,-9.799489630E0
9.432195338E1,4.333281619E-1,1.352582402E-1,-9.799491384E0
9.433188137E1,4.333715775E-1,1.352271037E-1,-9.799488460E0
9.434181037E1,4.332947231E-1,1.352918799E-1,-9.799494892E0
9.435173937E1,4.331678020E-1,1.353041865E-1,-9.799497816E0
9.436166837E1,4.332063936E-1,1.353666238E-1,-9.799497231E0
9.437159737E1,4.332378590E-1,1.352243903E-1,-9.799494308E0
9.438152637E1,4.332611017E-1,1.350144661E-1,-9.799501324E0
9.439145538E1,4.331736492E-1,1.350814167E-1,-9.799501324E0
9.440138437E1,4.329877809E-1,1.351794306E-1,-9.799509510E0
9.441131237E1,4.329382988E-1,1.351827380E-1,-9.799508926E0
9.442124137E1,4.330177478E-1,1.350621117E-1,-9.799507756E0
9.443117037E1,4.330188077E-1,1.349765049E-1,-9.799510680E0
9.444109937E1,4.330400769E-1,1.347878317E-1,-9.799511849E0
9.445102837E1,4.329968441E-1,1.348989379E-1,-9.799511849E0
9.446095738E1,4.329359965E-1,1.351099401E-1,-9.799511849E0
9.447088637E1,4.330376649E-1,1.351321870E-1,-9.799507172E0
9.448081537E1,4.329439998E-1,1.350757431E-1,-9.799513603E0
9.449074437E1,4.328881589E-1,1.349576476E-1,-9.799514188E0
9.450067237E1,4.328094773E-1,1.349152005E-1,-9.799520620E0
9.451060137E1,4.326635893E-1,1.350471831E-1,-9.799523544E0
9.452053037E1,4.326682671E-1,1.350258225E-1,-9.799523544E0
9.453045938E1,4.326047517E-1,1.351164269E-1,-9.799527052E0
9.454038837E1,4.324487772E-1,1.350868528E-1,-9.799531145E0
9.455031737E1,4.323922785E-1,1.350926086E-1,-9.799536992E0
9.456024637E1,4.323696205E-1,1.352189085E-1,-9.799533484E0
9.457017537E1,4.323287266E-1,1.351811939E-1,-9.799536992E0
9.458010337E1,4.322038885E-1,1.352097357E-1,-9.799541670E0
9.459003237E1,4.322027556E-1,1.352593822E-1,-9.799542255E0
9.459996138E1,4.322228189E-1,1.352828533E-1,-9.799541670E0
9.460989037E1,4.322335997E-1,1.353103352E-1,-9.799538162E0
9.461981937E1,4.322608258E-1,1.352750783E-1,-9.799538162E0
9.462974837E1,4.323583646E-1,1.351783343E-1,-9.799534069E0
9.463967737E1,4.323575241E-1,1.351416978E-1,-9.799534653E0
9.464960637E1,4.322597660E-1,1.351501032E-1,-9.799538746E0
9.465953438E1,4.321760046E-1,1.352040712E-1,-9.799544009E0
9.466946338E1,4.321508981E-1,1.353317415E-1,-9.799542840E0
9.467939237E1,4.320314687E-1,1.352541197E-1,-9.799548102E0
9.468932137E1,4.320089570E-1,1.351523873E-1,-9.799552780E0
9.469925075E1,4.318930725E-1,1.349165435E-1,-9.799559212E0
9.470917975E1,4.317826332E-1,1.347728573E-1,-9.799566813E0
9.471910875E1,4.317856299E-1,1.348068534E-1,-9.799568567E0
9.472903775E1,4.318626669E-1,1.348744709E-1,-9.799560381E0
9.473896675E1,4.317958260E-1,1.348102977E-1,-9.799566228E0
9.474889475E1,4.315971303E-1,1.348941139E-1,-9.799574414E0
9.475882375E1,4.314640696E-1,1.348084339E-1,-9.799578508E0
9.476875275E1,4.315760437E-1,1.347464535E-1,-9.799574414E0
9.477868175E1,4.316322866E-1,1.346904207E-1,-9.799576169E0
9.478861075E1,4.317137457E-1,1.347098170E-1,-9.799573245E0
9.479853975E1,4.317334435E-1,1.347385597E-1,-9.799569152E0
9.480846875E1,4.316412402E-1,1.347859222E-1,-9.799574414E0
9.481839775E1,4.316503399E-1,1.347880235E-1,-9.799572660E0
9.482832575E1,4.315769208E-1,1.348126184E-1,-9.799576753E0
9.483825475E1,4.314563220E-1,1.347809612E-1,-9.799580262E0
9.484818375E1,4.313087163E-1,1.346819240E-1,-9.799586109E0
9.485811275E1,4.312543007E-1,1.346011136E-1,-9.799591371E0
9.486804175E1,4.312124200E-1,1.345481415E-1,-9.799591956E0
9.487797075E1,4.312323005E-1,1.346712711E-1,-9.799593126E0
9.488789975E1,4.310792131E-1,1.348021391E-1,-9.799600727E0
9.489782875E1,4.310295483E-1,1.348553122E-1,-9.799600727E0
9.490775675E1,4.309441059E-1,1.348015909E-1,-9.799603066E0
9.491768575E1,4.309446906E-1,1.348764170E-1,-9.799600142E0
9.492761475E1,4.309287935E-1,1.347450373E-1,-9.799604820E0
9.493754375E1,4.308631585E-1,1.347170895E-1,-9.799610083E0
9.494747275E1,4.308189389E-1,1.348448877E-1,-9.799608328E0
9.495740175E1,4.307935401E-1,1.347924729E-1,-9.799610083E0
9.496733075E1,4.306499910E-1,1.348160627E-1,-9.799613591E0
9.497725975E1,4.305919208E-1,1.347356453E-1,-9.799617684E0
9.498718775E1,4.306090970E-1,1.346998402E-1,-9.799619438E0
9.499711675E1,4.305147010E-1,1.346817960E-1,-9.799624701E0
9.500704575E1,4.306373829E-1,1.347696870E-1,-9.799616514E0
9.501697475E1,4.306496986E-1,1.348109921E-1,-9.799616514E0
9.502690375E1,4.307178187E-1,1.348395064E-1,-9.799614176E0
9.503683275E1,4.306094259E-1,1.347473671E-1,-9.799620607E0
9.504676175E1,4.305758410E-1,1.347199674E-1,-9.799620023E0
9.505669075E1,4.305362261E-1,1.346781233E-1,-9.799620023E0
9.506661875E1,4.304443152E-1,1.347574627E-1,-9.799627624E0
9.507654775E1,4.304296971E-1,1.347851456E-1,-9.799626455E0
9.508647675E1,4.303677897E-1,1.350523542E-1,-9.799624116E0
9.509640575E1,4.302751113E-1,1.352376287E-1,-9.799623531E0
9.510633475E1,4.303305137E-1,1.352492501E-1,-9.799625870E0
9.511626375E1,4.303038358E-1,1.353252273E-1,-9.799625285E0
9.512619275E1,4.302187223E-1,1.352232117E-1,-9.799629963E0
9.513612175E1,4.301819213E-1,1.352513331E-1,-9.799631717E0
9.514605075E1,4.300999872E-1,1.352122207E-1,-9.799635810E0
9.515597875E1,4.300518939E-1,1.350566026E-1,-9.799640488E0
9.516590775E1,4.300385184E-1,1.349960748E-1,-9.799641073E0
9.517583675E1,4.299663418E-1,1.351142251E-1,-9.799641657E0
9.518576575E1,4.299531490E-1,1.351226578E-1,-9.799641073E0
9.519569475E1,4.299015474E-1,1.351650227E-1,-9.799642827E0
9.520562375E1,4.298386532E-1,1.352593822E-1,-9.799645751E0
9.521555275E1,4.297999520E-1,1.353140445E-1,-9.799646920E0
9.522548175E1,4.297369117E-1,1.353679851E-1,-9.799647505E0
9.523540975E1,4.296003792E-1,1.354007569E-1,-9.799653352E0
9.524533875E1,4.295973094E-1,1.354268044E-1,-9.799652767E0
9.525526775E1,4.296121833E-1,1.353837543E-1,-9.799652767E0
9.526519675E1,4.296530041E-1,1.352480075E-1,-9.799652182E0
9.527512575E1,4.295710335E-1,1.352326677E-1,-9.799659784E0
9.528505475E1,4.296002696E-1,1.353145470E-1,-9.799658030E0
9.529498375E1,4.295207474E-1,1.353726537E-1,-9.799659199E0
9.530491275E1,4.294048995E-1,1.352932504E-1,-9.799663292E0
9.531484075E1,4.294202119E-1,1.351689331E-1,-9.799664462E0
9.532476975E1,4.293941918E-1,1.351791474E-1,-9.799666216E0
9.533469875E1,4.293263641E-1,1.352308861E-1,-9.799669139E0
9.534462775E1,4.293577563E-1,1.353499683E-1,-9.799666216E0
9.535455675E1,4.294041686E-1,1.353951929E-1,-9.799663292E0
9.536448575E1,4.293731418E-1,1.353433445E-1,-9.799665046E0
9.537441475E1,4.293727763E-1,1.352942645E-1,-9.799663877E0
9.538434375E1,4.293395934E-1,1.354128807E-1,-9.799662123E0
9.539427275E1,4.292728620E-1,1.353659934E-1,-9.799669139E0
9.540420075E1,4.291441868E-1,1.354825174E-1,-9.799673232E0
9.541412975E1,4.290892595E-1,1.355587048E-1,-9.799675571E0
9.542405875E1,4.290574652E-1,1.357982122E-1,-9.799671478E0
9.543398775E1,4.288970688E-1,1.359201724E-1,-9.799675571E0
9.544391675E1,4.288854475E-1,1.359828289E-1,-9.799679080E0
9.545384575E1,4.288679424E-1,1.359708513E-1,-9.799681419E0
9.546377475E1,4.288426166E-1,1.359648213E-1,-9.799680834E0
9.547370375E1,4.288578194E-1,1.359264399E-1,-9.799677325E0
9.548363175E1,4.287301673E-1,1.360232570E-1,-9.799684927E0
9.549356075E1,4.287428850E-1,1.361011072E-1,-9.799683757E0
9.550348975E1,4.286828049E-1,1.360385237E-1,-9.799686096E0
9.551341875E1,4.287280477E-1,1.359478370E-1,-9.799684342E0
9.552334775E1,4.286552864E-1,1.358315688E-1,-9.799686681E0
9.553327675E1,4.287676261E-1,1.357745676E-1,-9.799684927E0
9.554320575E1,4.287356126E-1,1.357145148E-1,-9.799685512E0
9.555313475E1,4.287853139E-1,1.357341761E-1,-9.799682588E0
9.556306275E1,4.287253068E-1,1.358482882E-1,-9.799684342E0
9.557299175E1,4.287060476E-1,1.359884569E-1,-9.799683757E0
9.558292075E1,4.287683204E-1,1.359668405E-1,-9.799680249E0
9.559284975E1,4.287393402E-1,1.358338803E-1,-9.799687266E0
9.560277875E1,4.286977884E-1,1.357459710E-1,-9.799688435E0
9.561270775E1,4.285649469E-1,1.358164391E-1,-9.799691944E0
9.562263675E1,4.284566638E-1,1.358305547E-1,-9.799697206E0
9.563256575E1,4.284366371E-1,1.359462564E-1,-9.799695452E0
9.564249475E1,4.284978867E-1,1.361165292E-1,-9.799690774E0
9.565242275E1,4.285326045E-1,1.361674913E-1,-9.799688435E0
9.566235175E1,4.285304484E-1,1.362132092E-1,-9.799689020E0
9.567228075E1,4.284817338E-1,1.363166501E-1,-9.799691359E0
9.568220975E1,4.283914674E-1,1.363671646E-1,-9.799692528E0
9.569213796E1,4.283444338E-1,1.364038376E-1,-9.799693698E0
9.570206696E1,4.284243214E-1,1.364852418E-1,-9.799690189E0
9.571199596E1,4.284895910E-1,1.364665855E-1,-9.799689020E0
9.572192396E1,4.286669078E-1,1.363912021E-1,-9.799683757E0
9.573185296E1,4.286113592E-1,1.363119724E-1,-9.799683757E0
9.574178196E1,4.285704287E-1,1.363260605E-1,-9.799684342E0
9.575171096E1,4.286240404E-1,1.364679651E-1,-9.799682588E0
9.576163996E1,4.286699045E-1,1.365182877E-1,-9.799678495E0
9.577156896E1,4.285392192E-1,1.364894628E-1,-9.799683173E0
9.578149796E1,4.283971319E-1,1.364353760E-1,-9.799692528E0
9.579142696E1,4.283575170E-1,1.364576685E-1,-9.799692528E0
9.580135596E1,4.282748885E-1,1.364538130E-1,-9.799695452E0
9.581128396E1,4.282397321E-1,1.364935467E-1,-9.799696621E0
9.582121296E1,4.281031996E-1,1.365945117E-1,-9.799701299E0
9.583114196E1,4.280754254E-1,1.365671120E-1,-9.799705392E0
9.584107096E1,4.279658997E-1,1.365768056E-1,-9.799708900E0
9.585099996E1,4.278837463E-1,1.365190369E-1,-9.799712994E0
9.586092896E1,4.278974873E-1,1.365237055E-1,-9.799713578E0
9.587085796E1,4.279194874E-1,1.364643472E-1,-9.799710070E0
9.588078696E1,4.279121784E-1,1.363707460E-1,-9.799715332E0
9.589071496E1,4.279145173E-1,1.363530034E-1,-9.799714163E0
9.590064396E1,4.279123246E-1,1.363193179E-1,-9.799715917E0
9.591057296E1,4.278238124E-1,1.362231678E-1,-9.799720010E0
9.592050196E1,4.279790925E-1,1.361818079E-1,-9.799713578E0
9.593043096E1,4.279265772E-1,1.361705885E-1,-9.799717671E0
9.594035996E1,4.279053445E-1,1.362192940E-1,-9.799718256E0
9.595028896E1,4.277882174E-1,1.363006160E-1,-9.799723518E0
9.596021796E1,4.277045292E-1,1.364738032E-1,-9.799721180E0
9.597014696E1,4.277203897E-1,1.366323267E-1,-9.799717671E0
9.598007496E1,4.277283566E-1,1.366679399E-1,-9.799716502E0
9.599000396E1,4.278500152E-1,1.366931286E-1,-9.799712994E0
9.599993296E1,4.280026641E-1,1.367434238E-1,-9.799704807E0
9.600986196E1,4.280771795E-1,1.368241336E-1,-9.799701884E0
9.601979096E1,4.280727941E-1,1.368405424E-1,-9.799701299E0
9.602971996E1,4.281324723E-1,1.369849686E-1,-9.799696037E0
9.603964896E1,4.281383926E-1,1.371124471E-1,-9.799694867E0
9.604957796E1,4.280998740E-1,1.372332012E-1,-9.799695452E0
9.605950596E1,4.281994229E-1,1.371612987E-1,-9.799691359E0
9.606943496E1,4.280880700E-1,1.370599683E-1,-9.799697791E0
9.607936396E1,4.281208875E-1,1.370401060E-1,-9.799697206E0
9.608929296E1,4.279519029E-1,1.369476013E-1,-9.799704223E0
9.609922196E1,4.278444969E-1,1.370115552E-1,-9.799708316E0
9.610915096E1,4.279377234E-1,1.370119846E-1,-9.799702469E0
9.611907996E1,4.279703217E-1,1.368283729E-1,-9.799708316E0
9.612900896E1,4.279673250E-1,1.368695866E-1,-9.799707146E0
9.613893696E1,4.279775941E-1,1.367574114E-1,-9.799707146E0
9.614886596E1,4.279728798E-1,1.368396836E-1,-9.799707146E0
9.615879496E1,4.279718931E-1,1.369004581E-1,-9.799703053E0
9.616872396E1,4.279724778E-1,1.369306991E-1,-9.799703053E0
9.617865296E1,4.278820653E-1,1.368741821E-1,-9.799708316E0
9.618858196E1,4.278209984E-1,1.367568176E-1,-9.799713578E0
9.619851096E1,4.278447162E-1,1.366810504E-1,-9.799714748E0
9.620843996E1,4.279741589E-1,1.366511657E-1,-9.799707731E0
9.621836796E1,4.280852195E-1,1.366541076E-1,-9.799701299E0
9.622829696E1,4.280902992E-1,1.366178183E-1,-9.799701884E0
9.623822596E1,4.280511960E-1,1.366682231E-1,-9.799702469E0
9.624815496E1,4.280029930E-1,1.366407412E-1,-9.799705977E0
9.625808396E1,4.280354085E-1,1.365203160E-1,-9.799707731E0
9.626801296E1,4.281198277E-1,1.365816386E-1,-9.799701884E0
9.627794196E1,4.280847809E-1,1.365567514E-1,-9.799704807E0
9.628787096E1,4.279762054E-1,1.365261449E-1,-9.799706562E0
9.629779896E1,4.279323513E-1,1.366704158E-1,-9.799708900E0
9.630772796E1,4.278292210E-1,1.367273805E-1,-9.799715332E0
9.631765696E1,4.278322177E-1,1.366677298E-1,-9.799714163E0
9.632758596E1,4.279555209E-1,1.364069074E-1,-9.799711824E0
9.633751496E1,4.279247499E-1,1.363938608E-1,-9.799711239E0
9.634744396E1,4.278501248E-1,1.362948510E-1,-9.799717087E0
9.635737296E1,4.277917989E-1,1.363815725E-1,-9.799720010E0
9.636730196E1,4.278216927E-1,1.364300404E-1,-9.799720010E0
9.637723096E1,4.277790081E-1,1.364589567E-1,-9.799719425E0
9.638715896E1,4.276722964E-1,1.364634701E-1,-9.799725857E0
9.639708796E1,4.276974029E-1,1.364625747E-1,-9.799721180E0
9.640701696E1,4.277861709E-1,1.363079707E-1,-9.799718841E0
9.641694596E1,4.277039079E-1,1.362590368E-1,-9.799725857E0
9.642687496E1,4.278216197E-1,1.360642971E-1,-9.799721180E0
9.643680396E1,4.277901178E-1,1.359333560E-1,-9.799725857E0
9.644673296E1,4.278956235E-1,1.359364349E-1,-9.799721180E0
9.645666196E1,4.279020920E-1,1.359834319E-1,-9.799721180E0
9.646658996E1,4.280415481E-1,1.359306974E-1,-9.799715332E0
9.647651896E1,4.280687376E-1,1.359877717E-1,-9.799711824E0
9.648644796E1,4.281437282E-1,1.360168890E-1,-9.799709485E0
9.649637696E1,4.280738905E-1,1.358358446E-1,-9.799715332E0
9.650630596E1,4.278406597E-1,1.358446885E-1,-9.799727027E0
9.651623496E1,4.277085857E-1,1.358846597E-1,-9.799727612E0
9.652616396E1,4.277387354E-1,1.359237355E-1,-9.799725857E0
9.653609296E1,4.276324988E-1,1.360061173E-1,-9.799730535E0
9.654602196E1,4.275921164E-1,1.361620918E-1,-9.799728781E0
9.655594996E1,4.276276383E-1,1.360385511E-1,-9.799730535E0
9.656587896E1,4.276607481E-1,1.359591203E-1,-9.799732289E0
9.657580796E1,4.276229971E-1,1.360226083E-1,-9.799732289E0
9.658573696E1,4.275978175E-1,1.358793424E-1,-9.799731705E0
9.659566596E1,4.275733323E-1,1.358901688E-1,-9.799734628E0
9.660559496E1,4.276937484E-1,1.359931255E-1,-9.799727027E0
9.661552396E1,4.278367859E-1,1.359678820E-1,-9.799725273E0
9.662545296E1,4.278560086E-1,1.359773106E-1,-9.799722934E0
9.663538096E1,4.279303779E-1,1.358869346E-1,-9.799718841E0
9.664530996E1,4.280305480E-1,1.358914022E-1,-9.799715332E0
9.665523896E1,4.281258941E-1,1.358539252E-1,-9.799710655E0
9.666516796E1,4.281454823E-1,1.356989466E-1,-9.799711239E0
9.667509696E1,4.282005558E-1,1.355006895E-1,-9.799711239E0
9.668502596E1,4.281367480E-1,1.353508454E-1,-9.799717087E0
9.669495546E1,4.281535222E-1,1.352623332E-1,-9.799717087E0
9.670488446E1,4.281913830E-1,1.352250298E-1,-9.799718256E0
9.671481246E1,4.281375886E-1,1.353182929E-1,-9.799718841E0
9.672474146E1,4.281855357E-1,1.352425166E-1,-9.799717671E0
9.673467046E1,4.280609901E-1,1.351986716E-1,-9.799722349E0
9.674459946E1,4.282709416E-1,1.351602993E-1,-9.799714163E0
9.675452846E1,4.283213373E-1,1.351143347E-1,-9.799711824E0
9.676445746E1,4.283647894E-1,1.350746650E-1,-9.799712409E0
9.677438646E1,4.282689682E-1,1.351970454E-1,-9.799717671E0
9.678431546E1,4.282188649E-1,1.353447515E-1,-9.799714163E0
9.679424346E1,4.282500013E-1,1.351715095E-1,-9.799714163E0
9.680417246E1,4.283233108E-1,1.350596450E-1,-9.799711239E0
9.681410146E1,4.282234330E-1,1.351225391E-1,-9.799715917E0
9.682403046E1,4.280539368E-1,1.351038462E-1,-9.799727612E0
9.683395946E1,4.280603322E-1,1.349834484E-1,-9.799726442E0
9.684388846E1,4.282221905E-1,1.348673721E-1,-9.799720595E0
9.685381746E1,4.282619515E-1,1.348435538E-1,-9.799718841E0
9.686374646E1,4.281391235E-1,1.348669975E-1,-9.799724688E0
9.687367546E1,4.281865590E-1,1.348408403E-1,-9.799722349E0
9.688360346E1,4.282262104E-1,1.347906182E-1,-9.799719425E0
9.689353246E1,4.281775324E-1,1.346707503E-1,-9.799728196E0
9.690346146E1,4.280303653E-1,1.347218129E-1,-9.799732874E0
9.691339046E1,4.279693349E-1,1.348380903E-1,-9.799734628E0
9.692331946E1,4.279255174E-1,1.349384340E-1,-9.799732874E0
