"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.241510250E0,-8.730104931E-2,-1.459278647E-2,4.679000437E-2
2.251439250E0,-7.557888027E-2,-1.416464237E-2,7.869416714E-2
2.261368250E0,-7.877727069E-2,-7.229680158E-3,5.705420673E-2
2.271297250E0,-8.032787919E-2,-4.425245896E-3,4.083753884E-2
2.281226250E0,-5.817065947E-2,-2.459245713E-2,6.864865065E-2
2.291155250E0,-5.213472493E-2,-2.197681485E-2,5.904986143E-2
2.301084250E0,-3.794557907E-2,-1.784135330E-2,7.639153361E-2
2.311013250E0,-2.534212500E-2,-2.582223622E-2,9.838115752E-2
2.320941250E0,-6.476938851E-2,-1.568069749E-2,5.330731094E-2
2.330870250E0,4.608183347E-2,-8.950588815E-3,2.740706921E-2
2.340799250E0,7.369636919E-2,-1.767759472E-2,6.279324889E-3
2.350728250E0,1.197345678E-1,-3.319351036E-2,-6.714123845E-2
2.360657250E0,1.826666150E-1,-3.304838978E-2,-6.355689526E-2
2.370586250E0,1.889862126E-1,-1.212272158E-2,-5.963048995E-2
2.380515250E0,1.751998302E-1,9.540591147E-3,-1.773390341E-1
2.390444250E0,2.197622282E-1,-8.053516299E-3,-6.224010229E-2
2.400373250E0,2.162871183E-1,-1.707312053E-2,-1.818776429E-2
2.410302250E0,1.829211516E-1,-1.511366375E-2,-6.820601642E-2
2.420231250E0,1.210601316E-1,9.939042348E-3,-3.248362184E-2
2.430160250E0,6.292144910E-2,-7.409920581E-3,3.990139961E-3
2.440089250E0,-2.480434561E-2,-1.494277887E-2,7.868130326E-2
2.450017250E0,-1.225521583E-1,-2.196420679E-2,8.234166026E-2
2.459946250E0,-2.020063721E-1,-3.215714620E-2,4.928676546E-2
2.469875250E0,-2.472970590E-1,-3.980945215E-2,4.522821307E-2
2.479804250E0,-2.567611796E-1,-2.624667099E-2,1.173115182E-1
2.489733250E0,-2.399000754E-1,-2.325386502E-2,1.281072325E-1
