"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.446916167E0,-2.038460999E0,-3.707789612E-1,9.879754944E0
3.456845167E0,-3.011437683E0,-2.323168945E-1,1.014215927E1
3.466774167E0,-3.755091248E0,-5.598358154E-1,1.150657196E1
3.476702167E0,-4.329895935E0,-2.383044434E-1,1.177735886E1
3.486631167E0,-3.821253662E0,-4.535568237E-1,1.188109314E1
3.496560167E0,-3.146905975E0,-5.114863586E-1,1.157707535E1
3.506489167E0,-2.382295990E0,-4.484674072E-1,1.099523529E1
3.516418167E0,-8.464897156E-1,-5.051994324E-1,1.201626205E1
3.526347167E0,1.324894867E0,-1.567240906E-1,1.285856049E1
3.536276167E0,2.019001465E0,5.568420410E-2,1.351823868E1
3.546205167E0,1.374292145E0,-2.930905151E-1,9.271270294E0
3.556134167E0,1.280437317E0,-6.215075684E-1,7.580536194E0
3.566063167E0,1.678309937E0,-5.998027039E-1,8.013286285E0
3.575992167E0,2.651885376E0,-6.252497864E-1,7.962092743E0
3.585920167E0,3.445534973E0,-1.745370483E-1,8.054151306E0
3.595849167E0,4.467459869E0,-1.212478638E-2,8.512947235E0
3.605778167E0,4.713248749E0,-5.254074097E-2,8.805888062E0
3.615707167E0,4.853956146E0,-1.916015625E-1,7.711663513E0
3.625636167E0,5.010081482E0,-1.344204712E-1,6.768325195E0
3.635565167E0,5.469476166E0,-4.011657715E-2,6.971901855E0
3.645494167E0,6.043083344E0,1.842668152E-1,8.025710449E0
3.655423167E0,7.814948730E0,2.438429260E-1,9.254954224E0
3.665352167E0,7.071893921E0,4.924758911E-2,8.080197144E0
3.675281167E0,5.683531036E0,-2.299218750E-1,5.888903961E0
3.685209167E0,6.201753387E0,-1.722917175E-1,6.046675873E0
3.695138167E0,6.781198425E0,-1.642085266E-1,6.499933319E0
3.705067167E0,6.949747925E0,-4.541555786E-1,6.055806885E0
3.714996167E0,7.435637512E0,-2.624043274E-1,6.086044006E0
3.724925167E0,6.943760376E0,-2.778222656E-1,5.553900604E0
3.734854167E0,7.268584900E0,-1.002914429E-1,5.537734222E0
3.744783167E0,7.359895020E0,1.441502380E-1,5.666017456E0
3.754712167E0,7.676187286E0,2.242337036E-1,6.039490814E0
3.764641167E0,8.267158356E0,6.183641052E-1,6.592890015E0
3.774570167E0,8.724906464E0,6.355783081E-1,6.511309662E0
3.784498167E0,9.151070251E0,2.287243652E-1,6.757996674E0
3.794427167E0,9.504635010E0,-1.814227295E-1,7.172784119E0
3.804356167E0,9.889185333E0,-4.712200928E-1,7.459288330E0
