"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.530363974E2,3.269625583E-1,1.825916062E-1,-9.802851779E0
1.530463264E2,3.268145141E-1,1.826672911E-1,-9.802854702E0
1.530562554E2,3.262787995E-1,1.827400341E-1,-9.802869905E0
1.530661834E2,3.259098768E-1,1.828508754E-1,-9.802878091E0
1.530761124E2,3.257961484E-1,1.829022212E-1,-9.802880430E0
1.530860414E2,3.257238257E-1,1.829833331E-1,-9.802884523E0
1.530959704E2,3.259259201E-1,1.829413610E-1,-9.802878676E0
1.531058994E2,3.261400378E-1,1.829860191E-1,-9.802869905E0
1.531158284E2,3.261696759E-1,1.829962152E-1,-9.802866982E0
1.531257574E2,3.262684207E-1,1.831504538E-1,-9.802858796E0
1.531356864E2,3.262893245E-1,1.831304271E-1,-9.802862304E0
1.531456154E2,3.263375275E-1,1.831999541E-1,-9.802858211E0
1.531555444E2,3.263242982E-1,1.831799274E-1,-9.802859965E0
1.531654734E2,3.263070855E-1,1.831857381E-1,-9.802859380E0
1.531754024E2,3.263485641E-1,1.831916950E-1,-9.802859380E0
1.531853304E2,3.264762527E-1,1.831970305E-1,-9.802855872E0
1.531952594E2,3.264460299E-1,1.831428890E-1,-9.802856457E0
1.532051884E2,3.263295241E-1,1.829545173E-1,-9.802864643E0
1.532151174E2,3.261496126E-1,1.828011375E-1,-9.802871659E0
1.532250464E2,3.260302198E-1,1.826825486E-1,-9.802878676E0
1.532349754E2,3.257917630E-1,1.826153788E-1,-9.802886862E0
1.532449044E2,3.256773403E-1,1.825194844E-1,-9.802895633E0
1.532548334E2,3.255955524E-1,1.825193565E-1,-9.802897387E0
1.532647624E2,3.252940919E-1,1.823423869E-1,-9.802909082E0
1.532746914E2,3.252242177E-1,1.822184807E-1,-9.802917268E0
1.532846204E2,3.251990746E-1,1.819865655E-1,-9.802921361E0
1.532945494E2,3.251092468E-1,1.816046327E-1,-9.802930716E0
1.533044784E2,3.249109896E-1,1.814298558E-1,-9.802938902E0
1.533144064E2,3.247500816E-1,1.812226451E-1,-9.802950012E0
1.533243354E2,3.246496191E-1,1.809029486E-1,-9.802958198E0
1.533342644E2,3.245912200E-1,1.806087240E-1,-9.802964045E0
1.533441934E2,3.247137923E-1,1.803884119E-1,-9.802962876E0
1.533541224E2,3.246044493E-1,1.802116615E-1,-9.802971647E0
1.533640514E2,3.243819262E-1,1.799011378E-1,-9.802985680E0
1.533739804E2,3.243616803E-1,1.796867825E-1,-9.802990358E0
1.533839094E2,3.243531653E-1,1.794631448E-1,-9.802995620E0
1.533938384E2,3.243099689E-1,1.792015733E-1,-9.803000883E0
1.534037674E2,3.243908798E-1,1.790545706E-1,-9.802996790E0
1.534136964E2,3.242922811E-1,1.787131298E-1,-9.803007315E0
1.534236254E2,3.242637029E-1,1.783150806E-1,-9.803018425E0
1.534335544E2,3.243200554E-1,1.778914315E-1,-9.803024272E0
1.534434834E2,3.242452476E-1,1.775509956E-1,-9.803030119E0
1.534534114E2,3.242461247E-1,1.772459354E-1,-9.803039474E0
1.534633404E2,3.243910260E-1,1.771350393E-1,-9.803035381E0
1.534732694E2,3.243423845E-1,1.769736014E-1,-9.803040644E0
1.534831984E2,3.243690989E-1,1.769158053E-1,-9.803039474E0
1.534931274E2,3.242968858E-1,1.766393416E-1,-9.803047076E0
1.535030564E2,3.243117597E-1,1.763086085E-1,-9.803054093E0
1.535129854E2,3.241964599E-1,1.761104062E-1,-9.803059940E0
1.535229144E2,3.242189351E-1,1.757692577E-1,-9.803065787E0
1.535328434E2,3.241061569E-1,1.755461133E-1,-9.803072219E0
1.535427724E2,3.241393033E-1,1.754262637E-1,-9.803075143E0
1.535527014E2,3.242309584E-1,1.751993734E-1,-9.803072804E0
1.535626304E2,3.242653839E-1,1.750215450E-1,-9.803074558E0
1.535725594E2,3.243418363E-1,1.747730018E-1,-9.803075727E0
1.535824874E2,3.242575267E-1,1.743200801E-1,-9.803093269E0
1.535924164E2,3.241949250E-1,1.742120345E-1,-9.803092099E0
1.536023454E2,3.244617042E-1,1.743203725E-1,-9.803081574E0
1.536122744E2,3.248389958E-1,1.745217908E-1,-9.803068711E0
1.536222034E2,3.252576564E-1,1.745467145E-1,-9.803051754E0
1.536321324E2,3.256436092E-1,1.745888145E-1,-9.803037720E0
1.536420614E2,3.258405507E-1,1.744125209E-1,-9.803035381E0
1.536519904E2,3.257469222E-1,1.743832118E-1,-9.803037720E0
1.536619194E2,3.258496139E-1,1.742404849E-1,-9.803036551E0
1.536718484E2,3.260759377E-1,1.743718097E-1,-9.803030119E0
1.536817774E2,3.263278796E-1,1.744471291E-1,-9.803019009E0
1.536917064E2,3.266829152E-1,1.744354895E-1,-9.803010238E0
1.537016354E2,3.271257687E-1,1.744257137E-1,-9.802990358E0
1.537115644E2,3.273778568E-1,1.744862507E-1,-9.802985680E0
1.537214924E2,3.274640667E-1,1.743968613E-1,-9.802982172E0
1.537314214E2,3.275543696E-1,1.744352520E-1,-9.802981002E0
1.537413504E2,3.274848974E-1,1.744197751E-1,-9.802982172E0
1.537512794E2,3.272904409E-1,1.743705306E-1,-9.802989188E0
1.537612084E2,3.272549557E-1,1.742747276E-1,-9.802992112E0
1.537711374E2,3.272573311E-1,1.741990062E-1,-9.802994451E0
1.537810664E2,3.270471968E-1,1.741468563E-1,-9.803000298E0
1.537909954E2,3.265061101E-1,1.740681565E-1,-9.803018425E0
1.538009244E2,3.260364690E-1,1.740485683E-1,-9.803033627E0
1.538108534E2,3.256884500E-1,1.739778353E-1,-9.803049999E0
1.538207824E2,3.253926540E-1,1.739686990E-1,-9.803057016E0
1.538307114E2,3.252741748E-1,1.740296562E-1,-9.803064618E0
1.538406404E2,3.253204044E-1,1.740664023E-1,-9.803061109E0
1.538505684E2,3.255988415E-1,1.741738997E-1,-9.803045906E0
1.538604974E2,3.259145546E-1,1.741777552E-1,-9.803034797E0
1.538704264E2,3.259476279E-1,1.741975444E-1,-9.803035966E0
1.538803554E2,3.258699330E-1,1.742985550E-1,-9.803037720E0
1.538902844E2,3.257674240E-1,1.743230768E-1,-9.803039474E0
1.539002134E2,3.257086595E-1,1.743462647E-1,-9.803041229E0
1.539101424E2,3.258602120E-1,1.742248436E-1,-9.803038305E0
1.539200714E2,3.259998143E-1,1.741776090E-1,-9.803033043E0
1.539300004E2,3.262200350E-1,1.740492078E-1,-9.803028949E0
1.539399294E2,3.265225554E-1,1.739112135E-1,-9.803019594E0
1.539498584E2,3.266589051E-1,1.740248688E-1,-9.803014916E0
1.539597874E2,3.265586985E-1,1.739934035E-1,-9.803019009E0
1.539697164E2,3.264015545E-1,1.736580474E-1,-9.803032458E0
1.539796454E2,3.262592479E-1,1.734543267E-1,-9.803036551E0
1.539895734E2,3.263096436E-1,1.730728873E-1,-9.803044737E0
1.539995024E2,3.264055014E-1,1.728219504E-1,-9.803045906E0
1.540094314E2,3.266312039E-1,1.726474475E-1,-9.803038890E0
1.540193604E2,3.267986536E-1,1.723066279E-1,-9.803040644E0
1.540292894E2,3.268205441E-1,1.720033950E-1,-9.803042398E0
1.540392184E2,3.268565410E-1,1.714943949E-1,-9.803054093E0
1.540491474E2,3.268243448E-1,1.713239485E-1,-9.803055262E0
1.540590764E2,3.267270983E-1,1.709997570E-1,-9.803068126E0
1.540690054E2,3.266641676E-1,1.708551663E-1,-9.803072219E0
1.540789344E2,3.267405103E-1,1.707790428E-1,-9.803071634E0
1.540888634E2,3.269187042E-1,1.707377286E-1,-9.803064033E0
1.540987924E2,3.271259149E-1,1.706076281E-1,-9.803062279E0
1.541087214E2,3.273041819E-1,1.703097307E-1,-9.803058186E0
1.541186504E2,3.272402645E-1,1.699906920E-1,-9.803067541E0
1.541285784E2,3.270576852E-1,1.697787121E-1,-9.803076897E0
1.541385074E2,3.268877140E-1,1.696373557E-1,-9.803081574E0
1.541484364E2,3.267006396E-1,1.695431424E-1,-9.803091515E0
1.541583654E2,3.265842435E-1,1.693003551E-1,-9.803102040E0
1.541682944E2,3.266180842E-1,1.691595103E-1,-9.803101455E0
1.541782234E2,3.268514978E-1,1.689358726E-1,-9.803098531E0
1.541881524E2,3.271654567E-1,1.685992008E-1,-9.803093269E0
1.541980813E2,3.271892110E-1,1.682762884E-1,-9.803095608E0
1.542080103E2,3.270583796E-1,1.678983755E-1,-9.803109641E0
1.542179393E2,3.268374645E-1,1.676760169E-1,-9.803120166E0
1.542278683E2,3.265115553E-1,1.675383880E-1,-9.803133615E0
1.542377973E2,3.264868508E-1,1.673138732E-1,-9.803135954E0
1.542477263E2,3.263917970E-1,1.671911182E-1,-9.803145894E0
1.542576553E2,3.262098755E-1,1.669454986E-1,-9.803157004E0
1.542675833E2,3.261997160E-1,1.666961697E-1,-9.803157004E0
1.542775123E2,3.259808474E-1,1.665198213E-1,-9.803168698E0
1.542874413E2,3.258374444E-1,1.663108565E-1,-9.803179223E0
1.542973703E2,3.258298065E-1,1.661291725E-1,-9.803179808E0
1.543072993E2,3.257430850E-1,1.660057597E-1,-9.803185655E0
1.543172283E2,3.257369088E-1,1.659549986E-1,-9.803186240E0
1.543271573E2,3.258678134E-1,1.658519962E-1,-9.803181562E0
1.543370863E2,3.258832720E-1,1.657520454E-1,-9.803182731E0
1.543470153E2,3.260152363E-1,1.656649767E-1,-9.803179808E0
1.543569443E2,3.260502831E-1,1.654044101E-1,-9.803185655E0
1.543668733E2,3.261294763E-1,1.651753454E-1,-9.803186240E0
1.543768023E2,3.260754261E-1,1.649744022E-1,-9.803190333E0
1.543867313E2,3.260518545E-1,1.647375717E-1,-9.803197349E0
1.543966603E2,3.259625017E-1,1.643904116E-1,-9.803202612E0
1.544065893E2,3.259836613E-1,1.641565412E-1,-9.803208459E0
1.544165173E2,3.261875099E-1,1.640065053E-1,-9.803203197E0
1.544264463E2,3.263616473E-1,1.637652163E-1,-9.803202027E0
1.544363753E2,3.264360531E-1,1.636161306E-1,-9.803200858E0
1.544463043E2,3.264743158E-1,1.634088651E-1,-9.803202027E0
1.544562333E2,3.265088144E-1,1.631398749E-1,-9.803209044E0
1.544661623E2,3.262992283E-1,1.629202388E-1,-9.803220153E0
1.544760913E2,3.263468465E-1,1.628479709E-1,-9.803217815E0
1.544860203E2,3.262324969E-1,1.626924167E-1,-9.803223662E0
1.544959493E2,3.261136888E-1,1.625745953E-1,-9.803231263E0
1.545058783E2,3.261685795E-1,1.624623836E-1,-9.803227755E0
1.545158073E2,3.262684938E-1,1.624018283E-1,-9.803229509E0
1.545257363E2,3.263170988E-1,1.622067141E-1,-9.803229509E0
1.545356653E2,3.265316916E-1,1.618698413E-1,-9.803228340E0
1.545455943E2,3.267129188E-1,1.615961734E-1,-9.803227170E0
1.545555233E2,3.266633636E-1,1.613461318E-1,-9.803231848E0
1.545654513E2,3.266026988E-1,1.613272928E-1,-9.803233017E0
1.545753803E2,3.266655563E-1,1.612125960E-1,-9.803236526E0
1.545853093E2,3.268263547E-1,1.612174017E-1,-9.803227755E0
1.545952383E2,3.270255621E-1,1.612565415E-1,-9.803220153E0
1.546051673E2,3.271184597E-1,1.611680476E-1,-9.803218984E0
1.546150963E2,3.272103706E-1,1.611197898E-1,-9.803214891E0
1.546250253E2,3.270512898E-1,1.608710638E-1,-9.803224831E0
1.546349543E2,3.271292405E-1,1.607410546E-1,-9.803227755E0
1.546448833E2,3.271498885E-1,1.607767592E-1,-9.803226001E0
1.546548123E2,3.270252697E-1,1.606919928E-1,-9.803233017E0
1.546647413E2,3.271261707E-1,1.606145172E-1,-9.803227755E0
1.546746703E2,3.269707444E-1,1.603017826E-1,-9.803238865E0
1.546845993E2,3.269556513E-1,1.601646654E-1,-9.803243542E0
1.546945283E2,3.270912336E-1,1.601514726E-1,-9.803236526E0
1.547044573E2,3.270651039E-1,1.600072291E-1,-9.803237695E0
1.547143853E2,3.271922077E-1,1.598908695E-1,-9.803239449E0
1.547243143E2,3.273944848E-1,1.599656408E-1,-9.803231263E0
1.547342433E2,3.274043520E-1,1.598012244E-1,-9.803230678E0
1.547441723E2,3.275022563E-1,1.596986423E-1,-9.803231263E0
1.547541013E2,3.277158990E-1,1.595928077E-1,-9.803224831E0
1.547640303E2,3.278795479E-1,1.595442940E-1,-9.803222492E0
1.547739593E2,3.280020471E-1,1.595098503E-1,-9.803219569E0
1.547838883E2,3.282112678E-1,1.594368515E-1,-9.803210798E0
1.547938173E2,3.284333523E-1,1.593582795E-1,-9.803205535E0
1.548037463E2,3.287744643E-1,1.591731969E-1,-9.803197349E0
1.548136753E2,3.289193656E-1,1.590171493E-1,-9.803193256E0
1.548236043E2,3.288675446E-1,1.588961119E-1,-9.803197349E0
1.548335333E2,3.288622456E-1,1.589589512E-1,-9.803199688E0
1.548434623E2,3.290656556E-1,1.588482744E-1,-9.803193256E0
1.548533913E2,3.293694550E-1,1.588074718E-1,-9.803185070E0
1.548633203E2,3.300554430E-1,1.588664373E-1,-9.803161097E0
1.548732483E2,3.309602266E-1,1.589670094E-1,-9.803130691E0
1.548831773E2,3.321155998E-1,1.589765660E-1,-9.803086837E0
1.548931063E2,3.334024989E-1,1.590611861E-1,-9.803041813E0
1.549030353E2,3.346650955E-1,1.592581642E-1,-9.802995036E0
1.549129643E2,3.359642372E-1,1.594075606E-1,-9.802948843E0
1.549228933E2,3.374643404E-1,1.595509453E-1,-9.802895633E0
1.549328223E2,3.391810829E-1,1.596530705E-1,-9.802834237E0
1.549427513E2,3.406818804E-1,1.597708371E-1,-9.802779273E0
1.549526803E2,3.425850760E-1,1.601124241E-1,-9.802711446E0
1.549626093E2,3.447696323E-1,1.603580072E-1,-9.802627246E0
1.549725383E2,3.470940102E-1,1.605825768E-1,-9.802541876E0
1.549824673E2,3.495904789E-1,1.606939846E-1,-9.802453583E0
1.549923963E2,3.519056474E-1,1.609156306E-1,-9.802367045E0
1.550023253E2,3.544867180E-1,1.612702642E-1,-9.802264718E0
1.550122543E2,3.572161252E-1,1.616798068E-1,-9.802162977E0
1.550221833E2,3.601796403E-1,1.622240364E-1,-9.802042524E0
1.550321113E2,3.632523886E-1,1.625902549E-1,-9.801923241E0
1.550420403E2,3.665789427E-1,1.630422629E-1,-9.801791094E0
1.550519693E2,3.705141919E-1,1.636084378E-1,-9.801633219E0
1.550618983E2,3.743851218E-1,1.641694051E-1,-9.801475929E0
1.550718273E2,3.782719122E-1,1.648643467E-1,-9.801315715E0
1.550817563E2,3.821236194E-1,1.656463569E-1,-9.801156671E0
1.550916853E2,3.862978735E-1,1.663389596E-1,-9.800981255E0
1.551016143E2,3.905651350E-1,1.670641606E-1,-9.800797652E0
1.551115433E2,3.947047809E-1,1.677238544E-1,-9.800622236E0
1.551214723E2,3.985087601E-1,1.684698495E-1,-9.800455590E0
1.551314013E2,4.013488259E-1,1.691181047E-1,-9.800328121E0
1.551413303E2,4.034401922E-1,1.692500142E-1,-9.800240412E0
1.551512593E2,4.049066739E-1,1.693788357E-1,-9.800176678E0
1.551611883E2,4.058103976E-1,1.693637791E-1,-9.800139840E0
1.551711173E2,4.056465294E-1,1.693710881E-1,-9.800146272E0
1.551810463E2,4.042675732E-1,1.693599601E-1,-9.800202405E0
1.551909743E2,4.027381243E-1,1.690819433E-1,-9.800270233E0
1.552009033E2,4.031559079E-1,1.689911105E-1,-9.800254446E0
1.552108323E2,4.045382627E-1,1.691449288E-1,-9.800198312E0
1.552207613E2,4.047804837E-1,1.692292749E-1,-9.800183110E0
1.552306903E2,4.044143749E-1,1.688303303E-1,-9.800207083E0
1.552406193E2,4.040302128E-1,1.684666152E-1,-9.800226964E0
1.552505483E2,4.043507499E-1,1.685530627E-1,-9.800214100E0
1.552604773E2,4.048401618E-1,1.686278339E-1,-9.800191296E0
1.552704063E2,4.049203783E-1,1.685078746E-1,-9.800192465E0
1.552803353E2,4.047667427E-1,1.683262638E-1,-9.800202405E0
1.552902643E2,4.049344116E-1,1.680842073E-1,-9.800195389E0
1.553001933E2,4.051930778E-1,1.680345608E-1,-9.800188372E0
1.553101223E2,4.054973157E-1,1.679804741E-1,-9.800176093E0
1.553200513E2,4.056269412E-1,1.679356150E-1,-9.800173169E0
1.553299803E2,4.057128953E-1,1.679243225E-1,-9.800165568E0
1.553399093E2,4.057401945E-1,1.679044237E-1,-9.800164983E0
1.553498373E2,4.051650843E-1,1.681303821E-1,-9.800185449E0
1.553597663E2,4.040302493E-1,1.681234202E-1,-9.800232811E0
1.553696953E2,4.042920950E-1,1.679584191E-1,-9.800225794E0
1.553796243E2,4.046573998E-1,1.678496792E-1,-9.800211176E0
1.553895533E2,4.048579958E-1,1.679619457E-1,-9.800203575E0
1.553994823E2,4.051105590E-1,1.678598752E-1,-9.800194804E0
1.554094113E2,4.051359944E-1,1.679540154E-1,-9.800193635E0
1.554193403E2,4.054940267E-1,1.681406878E-1,-9.800173169E0
1.554292693E2,4.058933915E-1,1.681577726E-1,-9.800154458E0
1.554391983E2,4.061087518E-1,1.681435748E-1,-9.800146857E0
1.554491273E2,4.063892720E-1,1.681328489E-1,-9.800135162E0
1.554590563E2,4.065917318E-1,1.680686208E-1,-9.800126976E0
1.554689853E2,4.065152064E-1,1.682250887E-1,-9.800128731E0
1.554789143E2,4.066381075E-1,1.683035510E-1,-9.800121129E0
1.554888433E2,4.067382411E-1,1.681799738E-1,-9.800120544E0
1.554987723E2,4.067507030E-1,1.681220863E-1,-9.800119375E0
1.555087013E2,4.068008428E-1,1.681001044E-1,-9.800123468E0
1.555186303E2,4.069265580E-1,1.681338721E-1,-9.800117621E0
1.555285583E2,4.071688520E-1,1.681072125E-1,-9.800105926E0
1.555384873E2,4.073940063E-1,1.683529782E-1,-9.800093063E0
1.555484163E2,4.075254956E-1,1.684128391E-1,-9.800084876E0
1.555583453E2,4.077152377E-1,1.683990251E-1,-9.800078444E0
1.555682743E2,4.081629517E-1,1.684048540E-1,-9.800059733E0
1.555782033E2,4.085030404E-1,1.683837675E-1,-9.800043946E0
1.555881323E2,4.086985201E-1,1.683785964E-1,-9.800035175E0
1.555980613E2,4.088535444E-1,1.685388466E-1,-9.800026404E0
1.556079903E2,4.092250985E-1,1.685306971E-1,-9.800014710E0
1.556179193E2,4.093346241E-1,1.684350037E-1,-9.800009447E0
1.556278483E2,4.095136951E-1,1.683741744E-1,-9.800004185E0
1.556377773E2,4.096618489E-1,1.682894994E-1,-9.800000092E0
1.556477063E2,4.099607513E-1,1.682680292E-1,-9.799988982E0
1.556576353E2,4.103947974E-1,1.683318917E-1,-9.799967932E0
1.556675643E2,4.105075025E-1,1.683174747E-1,-9.799963839E0
1.556774933E2,4.107971224E-1,1.682960593E-1,-9.799949221E0
1.556874223E2,4.113911629E-1,1.684306549E-1,-9.799921739E0
1.556973503E2,4.119530804E-1,1.683816661E-1,-9.799903028E0
1.557072793E2,4.123515681E-1,1.682846389E-1,-9.799884902E0
1.557172083E2,4.124559044E-1,1.683880798E-1,-9.799880809E0
1.557271373E2,4.125470113E-1,1.683664086E-1,-9.799874377E0
1.557370663E2,4.127193214E-1,1.684235651E-1,-9.799867360E0
1.557469953E2,4.128968941E-1,1.684988663E-1,-9.799856250E0
1.557569243E2,4.130184796E-1,1.686035497E-1,-9.799852157E0
1.557668533E2,4.131602015E-1,1.686899423E-1,-9.799844556E0
1.557767823E2,4.133878775E-1,1.687244592E-1,-9.799834616E0
1.557867113E2,4.134301967E-1,1.688884918E-1,-9.799830523E0
1.557966403E2,4.134184292E-1,1.689409706E-1,-9.799829938E0
1.558065693E2,4.135564600E-1,1.690158515E-1,-9.799823506E0
1.558164983E2,4.135171375E-1,1.691954524E-1,-9.799822921E0
1.558264273E2,4.134768648E-1,1.690544249E-1,-9.799827014E0
1.558363563E2,4.135575563E-1,1.689127578E-1,-9.799824675E0
1.558462853E2,4.138423888E-1,1.689112777E-1,-9.799811227E0
1.558562143E2,4.139444593E-1,1.688671678E-1,-9.799807134E0
1.558661433E2,4.140399882E-1,1.687028793E-1,-9.799805964E0
1.558760713E2,4.140625000E-1,1.687488530E-1,-9.799805964E0
1.558860003E2,4.142173050E-1,1.688396859E-1,-9.799795439E0
1.558959293E2,4.143876052E-1,1.687569295E-1,-9.799790177E0
1.559058583E2,4.144517783E-1,1.687917935E-1,-9.799787253E0
1.559157873E2,4.143296812E-1,1.688261094E-1,-9.799790761E0
1.559257163E2,4.141485271E-1,1.688438155E-1,-9.799798948E0
1.559356453E2,4.141110319E-1,1.688978839E-1,-9.799801286E0
1.559455743E2,4.142550926E-1,1.690499481E-1,-9.799792516E0
1.559555033E2,4.143529604E-1,1.691552528E-1,-9.799789007E0
1.559654323E2,4.143583691E-1,1.692788483E-1,-9.799783160E0
1.559753613E2,4.142475278E-1,1.692278496E-1,-9.799790761E0
1.559852903E2,4.140053069E-1,1.693226111E-1,-9.799799532E0
1.559952193E2,4.138318639E-1,1.694173359E-1,-9.799805380E0
1.560051483E2,4.137056736E-1,1.694588146E-1,-9.799810642E0
1.560150773E2,4.134556686E-1,1.695767457E-1,-9.799814150E0
1.560250063E2,4.132866841E-1,1.696121396E-1,-9.799820582E0
1.560349353E2,4.132327070E-1,1.697182848E-1,-9.799820582E0
1.560448643E2,4.132212318E-1,1.696383242E-1,-9.799823506E0
1.560547923E2,4.131762083E-1,1.697537153E-1,-9.799824091E0
1.560647213E2,4.132954549E-1,1.698017538E-1,-9.799819413E0
1.560746503E2,4.134954662E-1,1.701009303E-1,-9.799805964E0
1.560845793E2,4.135632208E-1,1.702331139E-1,-9.799801871E0
1.560945083E2,4.136545470E-1,1.703196710E-1,-9.799791931E0
1.561044373E2,4.137361888E-1,1.704008194E-1,-9.799790177E0
1.561143663E2,4.138661797E-1,1.704012031E-1,-9.799787253E0
1.561242953E2,4.141786037E-1,1.704010203E-1,-9.799775559E0
1.561342243E2,4.142766542E-1,1.704995825E-1,-9.799766788E0
1.561441533E2,4.143460534E-1,1.706051795E-1,-9.799763280E0
1.561540823E2,4.143676515E-1,1.706779226E-1,-9.799757432E0
1.561640113E2,4.144657751E-1,1.707690112E-1,-9.799752755E0
1.561739403E2,4.144771772E-1,1.708546546E-1,-9.799750416E0
1.561838693E2,4.145766895E-1,1.708632610E-1,-9.799744568E0
1.561937983E2,4.147054379E-1,1.708821548E-1,-9.799742230E0
1.562037277E2,4.146916604E-1,1.709287681E-1,-9.799741060E0
1.562136567E2,4.148633127E-1,1.709243461E-1,-9.799732874E0
1.562235857E2,4.151648828E-1,1.709702651E-1,-9.799718256E0
1.562335147E2,4.152364747E-1,1.708722328E-1,-9.799720010E0
1.562434427E2,4.152413352E-1,1.710924719E-1,-9.799717087E0
1.562533717E2,4.154944831E-1,1.711624557E-1,-9.799701884E0
1.562633007E2,4.156832385E-1,1.712410094E-1,-9.799693113E0
1.562732297E2,4.157612257E-1,1.712508766E-1,-9.799688435E0
1.562831587E2,4.158489705E-1,1.711192412E-1,-9.799688435E0
1.562930877E2,4.160641846E-1,1.710144298E-1,-9.799682588E0
1.563030167E2,4.161473612E-1,1.710068102E-1,-9.799680834E0
1.563129457E2,4.165560816E-1,1.709321485E-1,-9.799663877E0
1.563228747E2,4.166547534E-1,1.708765817E-1,-9.799656860E0
1.563328037E2,4.168564458E-1,1.710067553E-1,-9.799647505E0
1.563427327E2,4.169953537E-1,1.711887499E-1,-9.799639903E0
1.563526617E2,4.171528996E-1,1.712722920E-1,-9.799631132E0
1.563625907E2,4.172844620E-1,1.712734980E-1,-9.799627039E0
1.563725197E2,4.174931710E-1,1.713586115E-1,-9.799612421E0
1.563824487E2,4.175720719E-1,1.714879812E-1,-9.799607744E0
1.563923777E2,4.175863976E-1,1.716260486E-1,-9.799607159E0
1.564023067E2,4.174446757E-1,1.717706575E-1,-9.799609498E0
1.564122357E2,4.174121140E-1,1.720650100E-1,-9.799605989E0
1.564221647E2,4.174929518E-1,1.721186399E-1,-9.799601896E0
1.564320927E2,4.175000415E-1,1.722342504E-1,-9.799601312E0
1.564420217E2,4.173824394E-1,1.723821118E-1,-9.799603651E0
1.564519507E2,4.173548844E-1,1.724598798E-1,-9.799600727E0
1.564618797E2,4.171226768E-1,1.726353145E-1,-9.799607159E0
1.564718087E2,4.169525959E-1,1.729214261E-1,-9.799610083E0
1.564817377E2,4.167370164E-1,1.730446014E-1,-9.799614760E0
1.564916667E2,4.164019709E-1,1.733550520E-1,-9.799626455E0
1.565015957E2,4.158896818E-1,1.737946347E-1,-9.799641657E0
1.565115247E2,4.153427844E-1,1.740374038E-1,-9.799658030E0
1.565214537E2,4.148015515E-1,1.744761094E-1,-9.799671478E0
1.565313827E2,4.144373065E-1,1.750607761E-1,-9.799676156E0
1.565413117E2,4.142222020E-1,1.754879152E-1,-9.799677325E0
1.565512407E2,4.142659465E-1,1.758539875E-1,-9.799667970E0
1.565611697E2,4.143312892E-1,1.762184517E-1,-9.799662123E0
1.565710987E2,4.143593923E-1,1.766004942E-1,-9.799656860E0
1.565810277E2,4.142135043E-1,1.770480072E-1,-9.799651013E0
1.565909567E2,4.139526819E-1,1.778291038E-1,-9.799646920E0
1.566008857E2,4.135469583E-1,1.791643704E-1,-9.799643996E0
1.566108147E2,4.130035327E-1,1.810850528E-1,-9.799627624E0
1.566207427E2,4.112109591E-1,1.845210594E-1,-9.799639903E0
1.566306717E2,4.082263940E-1,1.897790037E-1,-9.799665631E0
1.566406007E2,4.048062845E-1,1.986231366E-1,-9.799633471E0
1.566505297E2,3.995864751E-1,2.127576841E-1,-9.799547517E0
1.566604587E2,3.905136064E-1,2.366683741E-1,-9.799366838E0
1.566703877E2,3.819215981E-1,2.828858265E-1,-9.798479231E0
1.566803167E2,3.727544064E-1,3.693325062E-1,-9.795956157E0
1.566902457E2,3.671436010E-1,5.118369358E-1,-9.789757524E0
1.567001747E2,3.582343082E-1,7.209181282E-1,-9.776914700E0
1.567101037E2,3.496754463E-1,9.972976664E-1,-9.752909541E0
1.567200327E2,3.484963187E-1,1.343492521E0,-9.711315957E0
1.567299617E2,3.496758483E-1,1.751590313E0,-9.646024193E0
1.567398907E2,3.466150136E-1,2.211225610E0,-9.551252521E0
1.567498197E2,3.476773430E-1,2.704899157E0,-9.423309011E0
1.567597487E2,3.547180120E-1,3.215779744E0,-9.261160458E0
1.567696777E2,3.561060313E-1,3.720327212E0,-9.070196827E0
1.567796067E2,3.382571132E-1,4.212650490E0,-8.852979198E0
1.567895357E2,3.175679466E-1,4.681864111E0,-8.614833798E0
1.567994647E2,2.989802327E-1,5.115156532E0,-8.365518463E0
1.568093937E2,3.068943295E-1,5.479441575E0,-8.131278419E0
1.568193217E2,3.214060589E-1,5.652761233E0,-8.011185381E0
1.568292507E2,3.158452107E-1,5.802269860E0,-7.903796588E0
1.568391797E2,3.648209773E-1,5.845311214E0,-7.869903787E0
1.568491087E2,4.428451997E-1,5.855317554E0,-7.858452600E0
1.568590377E2,5.408544743E-1,5.800645503E0,-7.892786281E0
1.568689667E2,6.440765782E-1,5.652840171E0,-7.991664451E0
1.568788957E2,7.227788584E-1,5.456003011E0,-8.120698467E0
1.568888247E2,7.723587886E-1,5.191507135E0,-8.287811891E0
1.568987537E2,7.823749229E-1,4.879548824E0,-8.474314097E0
1.569086827E2,7.500248368E-1,4.520574515E0,-8.673983063E0
1.569186117E2,6.862836812E-1,4.126187128E0,-8.873539177E0
1.569285407E2,5.913715671E-1,3.699853478E0,-9.066280947E0
1.569384697E2,4.721400791E-1,3.245299412E0,-9.245603941E0
1.569483987E2,3.332292386E-1,2.772019345E0,-9.404304391E0
1.569583277E2,1.769521859E-1,2.283445886E0,-9.538900863E0
1.569682567E2,6.652647339E-3,1.781935169E0,-9.646799533E0
1.569781857E2,-1.725023452E-1,1.273233986E0,-9.725491946E0
1.569881147E2,-3.554590734E-1,7.612300023E-1,-9.773956009E0
