"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.079818375E0,3.053949280E0,-3.960763550E-1,1.052641022E1
2.089747375E0,4.000431061E0,-4.790039062E-3,9.769134979E0
2.099676375E0,4.800966339E0,1.703457642E-1,9.751771088E0
2.109605375E0,5.587730255E0,4.532574463E-1,8.611442413E0
2.119534375E0,6.445296936E0,7.764353943E-1,7.550748138E0
2.129463375E0,6.335425415E0,7.336244202E-1,5.824388123E0
2.139392375E0,6.064638519E0,4.525090027E-1,4.319866791E0
2.149321375E0,6.212231598E0,2.133064270E-1,3.481460266E0
2.159250375E0,6.735842743E0,8.996292114E-2,3.151396637E0
2.169179375E0,7.467221832E0,-9.400451660E-2,3.724405060E0
2.179108375E0,1.050335815E1,4.730163574E-1,4.213288422E0
2.189037375E0,1.372959915E1,-1.240919495E-1,2.264026932E1
2.198966375E0,1.193752579E1,2.127675476E0,4.774621124E0
2.208895375E0,6.243815918E0,1.838776245E0,2.989732819E0
2.218824375E0,5.606591034E0,-6.453080750E-1,1.026086243E1
2.228753375E0,6.717131653E0,1.008452911E0,1.842219086E0
2.238682375E0,6.161936188E0,6.354286194E-1,4.697232056E0
2.248612375E0,6.444698181E0,-3.288661194E-1,7.616461487E0
2.258541375E0,6.971752167E0,-2.888992310E-2,2.535726929E0
2.268470375E0,7.258555756E0,-2.016307068E-1,4.494703217E0
2.278399375E0,7.704328766E0,-2.230361938E-1,4.573439484E0
2.288328375E0,7.660320282E0,2.525248718E-1,1.797162781E0
2.298257375E0,7.422165527E0,5.528004456E-1,2.289938049E0
2.308186375E0,7.559729462E0,8.988807678E-1,1.818119202E0
2.318115375E0,7.818690948E0,1.201251984E0,6.177653503E-1
2.328044375E0,8.078999634E0,1.244661713E0,1.072968750E0
2.337973375E0,8.487051086E0,1.278341675E0,9.611512756E-1
2.347902375E0,8.844208374E0,1.167122955E0,8.750802612E-1
2.357831375E0,9.275760956E0,9.342073059E-1,1.016985168E0
2.367760375E0,9.462273102E0,7.598199463E-1,3.884422302E-1
2.377689375E0,9.456135864E0,6.764433289E-1,-1.137634277E-2
2.387618375E0,9.476493530E0,7.194039917E-1,-5.035528564E-1
2.397547375E0,9.353599091E0,7.557783508E-1,-1.142723694E0
2.407476375E0,9.103469238E0,8.425978088E-1,-1.634301453E0
2.417405375E0,8.833131409E0,9.901908875E-1,-1.240171051E0
2.427335375E0,8.631800079E0,1.167122955E0,-7.357200623E-1
2.437264375E0,8.413553925E0,1.281036072E0,-1.877096558E-1
2.447193375E0,8.198600922E0,1.287023621E0,2.905458069E-1
2.457122375E0,8.021519165E0,1.064885559E0,3.749702454E-1
2.467051375E0,7.806865540E0,7.448510742E-1,1.213975525E-1
2.476980375E0,7.735164642E0,5.679190063E-1,-1.489402771E-1
2.486909375E0,7.763455811E0,5.060975647E-1,-2.742297363E-1
2.496838375E0,7.723488922E0,4.727169800E-1,-7.253915405E-1
2.506767375E0,8.235574036E0,5.728587341E-1,-1.384021912E0
2.516696375E0,9.016200714E0,6.518943787E-1,-1.742376709E0
2.526625375E0,9.176517334E0,5.710624695E-1,-1.614392853E0
2.536554375E0,9.807006226E0,3.772155762E-1,-1.708996124E0
2.546483375E0,1.015697845E1,1.199006653E-1,-1.828597412E0
2.556412375E0,1.017419266E1,-1.239422607E-1,-2.177970886E0
2.566341375E0,1.024424698E1,-1.724414062E-1,-2.923420715E0
2.576270375E0,1.030277527E1,-5.029541016E-2,-3.262615356E0
2.586199375E0,1.033465897E1,1.968406677E-1,-3.652554474E0
2.596128375E0,9.792636108E0,4.243675232E-1,-3.724854126E0
2.606058375E0,8.589438171E0,2.398013306E-1,-4.262685699E0
2.615987375E0,7.725883942E0,2.776725769E-1,-5.402265930E0
2.625916375E0,8.565338287E0,1.143621826E-1,-6.310876465E0
2.635845375E0,7.824678497E0,-3.201841736E-1,-5.346132660E0
2.645774375E0,7.197782135E0,-4.842430115E-1,-6.776109009E0
2.655703375E0,7.993227997E0,-5.310955811E-1,-7.849377136E0
2.665632375E0,7.990234222E0,-7.701484680E-1,-7.799979858E0
2.675561375E0,7.937992859E0,-5.625302124E-1,-8.523425446E0
2.685490375E0,7.826774139E0,-3.959266663E-1,-9.033863983E0
2.695419375E0,7.166197815E0,-3.116519165E-1,-9.770631866E0
2.705348375E0,6.241570587E0,-4.565505981E-1,-8.438102875E0
2.715277375E0,5.398074646E0,-4.879852295E-1,-8.218210144E0
2.725206375E0,3.902534637E0,-5.777984619E-1,-7.873177643E0
2.735135375E0,4.700824585E0,-5.852828979E-1,-7.760462036E0
2.745064375E0,4.168681183E0,-5.460644531E-1,-7.923772430E0
2.754993375E0,4.222718811E0,-5.330415344E-1,-7.996670837E0
2.764922375E0,4.090693359E0,-5.041516113E-1,-8.060737610E0
2.774851375E0,4.100572815E0,-4.836442566E-1,-7.725285187E0
2.784780375E0,3.920197906E0,-3.905378723E-1,-7.529043274E0
2.794710375E0,3.841611328E0,-2.320175171E-1,-7.854466553E0
2.804639375E0,3.822301483E0,-1.354682922E-1,-8.089477844E0
2.814568375E0,4.019890594E0,-8.292755127E-2,-8.446335754E0
2.824498500E0,4.339925079E0,7.589218140E-2,-9.200916595E0
2.834427500E0,4.408632202E0,3.118016052E-1,-9.642648010E0
2.844356500E0,2.938389587E0,3.288661194E-1,-8.627309418E0
2.854285500E0,2.471061401E0,3.019221497E-1,-8.324040070E0
2.864214500E0,2.366578674E0,3.475772095E-1,-8.333620148E0
2.874143500E0,1.920057220E0,5.150788879E-1,-8.946894836E0
2.884072500E0,1.835183716E0,7.144642639E-1,-9.315578156E0
2.894001500E0,2.058668976E0,7.191046143E-1,-9.464967499E0
