"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.704315833E0,4.178730939E-2,-9.336998407E-3,1.004534107E-1
2.714245833E0,3.025287252E-2,-1.176019421E-2,9.101425052E-2
2.724174833E0,-1.577425294E-2,-1.484344929E-2,1.809713244E-2
2.734104833E0,-7.289394848E-2,-1.760852449E-2,5.750151873E-3
2.744033833E0,-8.484850779E-2,-1.976029985E-2,-8.157450557E-3
2.753963833E0,-9.359031446E-2,-5.752563849E-3,3.304846287E-3
2.763893833E0,-9.779117346E-2,-6.726180073E-3,2.024598420E-2
2.773822833E0,-5.544088684E-2,-2.514887452E-3,5.751672149E-2
2.783752833E0,-1.481826972E-2,6.462964006E-3,5.960125387E-2
2.793681833E0,-2.369364873E-3,-9.697789885E-4,4.491714120E-2
2.803611833E0,5.305898700E-2,-1.654349070E-2,1.858829856E-2
2.813541833E0,8.077720117E-2,-6.900372282E-3,-1.883972883E-3
2.823470833E0,6.846132047E-2,-9.212489258E-3,-3.071133077E-2
2.833400833E0,-5.262128636E-4,-1.652048556E-2,-1.791002154E-2
2.843329833E0,-2.989169732E-2,-6.946912464E-3,1.164823830E-2
2.853259833E0,-6.625300985E-2,1.052361773E-2,2.154757440E-2
2.863189833E0,-7.036685497E-2,5.389908571E-3,6.088413298E-2
2.873118833E0,-5.113938265E-2,2.421697453E-3,5.030827403E-2
2.883048833E0,-5.165313363E-2,-1.688944487E-2,3.887813687E-3
2.892977833E0,-1.329001220E-1,-4.008969823E-2,6.314992905E-5
2.902907833E0,-1.479195360E-1,-5.728624983E-2,-3.814138770E-3
2.912837833E0,-1.218440970E-1,-5.714100134E-3,-4.678825021E-2
2.922766833E0,-5.016655214E-2,4.184634799E-2,2.087239641E-1
2.932696833E0,4.773663204E-2,8.257109039E-3,1.854011750E-1
2.942626833E0,9.673648193E-2,-2.047168672E-2,-5.296758771E-2
2.952555833E0,5.013165157E-2,-2.751659486E-2,-3.713625133E-2
2.962485833E0,-3.656490527E-2,-4.452378804E-2,-5.182971954E-2
2.972414833E0,-8.382444106E-2,-2.441673003E-2,-5.963341355E-2
2.982344833E0,-6.032298300E-2,2.264643067E-2,2.564354897E-2
2.992274833E0,1.293703772E-2,4.521909507E-2,9.252575576E-2
3.002203833E0,1.060106776E-1,2.893196823E-2,1.110123128E-1
3.012133583E0,2.019476990E-1,-2.060990028E-2,6.826098025E-2
3.022062583E0,2.378178088E-1,-3.155736806E-2,1.851228476E-3
3.031992583E0,2.457827398E-1,-3.274369502E-2,2.181654632E-2
3.041922583E0,2.299689085E-1,-1.902634637E-2,-1.451512814E-2
3.051851583E0,1.975642607E-1,-8.350079767E-3,-4.932711124E-3
3.061781583E0,1.510516336E-1,-8.017391469E-3,2.195746422E-2
3.071710583E0,9.271856770E-2,-9.202768262E-3,1.164122164E-2
3.081640583E0,9.371222891E-3,-2.227047298E-2,7.332408428E-3
3.091570583E0,-5.531053048E-2,-1.128746510E-2,2.426302135E-2
3.101499583E0,-7.158106584E-2,-1.985939188E-2,-1.302935064E-2
3.111429583E0,-5.315521024E-2,-7.287403140E-3,-1.653124809E-2
3.121358583E0,-2.253370732E-4,-1.688566245E-4,6.651675582E-2
3.131288583E0,6.254163589E-2,8.944229968E-4,1.290188134E-1
3.141218583E0,1.256152588E-1,-9.050028026E-3,1.650470173E-1
3.151147583E0,1.764953540E-1,-1.741373911E-2,2.148921919E-1
3.161077583E0,2.015913843E-1,8.744693734E-4,2.339149386E-1
3.171006583E0,1.712837306E-1,-4.693280434E-2,1.694441235E-1
3.180936583E0,1.038021111E-1,-2.709998075E-2,1.902976334E-1
3.190866583E0,2.301844150E-2,9.250368252E-3,1.672210121E-1
3.200795583E0,-6.305542342E-2,-1.259289254E-2,3.596096098E-2
3.210725583E0,-3.955576339E-1,-5.288307717E-2,-2.678960323E-2
3.220654583E0,-4.941871519E-1,3.668331139E-2,-2.579569352E-1
3.230584583E0,-9.438547732E-1,-1.574324442E-2,-9.811043143E-3
3.240514583E0,-9.216031940E-1,-4.455296930E-2,1.149124056E-1
3.250443583E0,-7.973628715E-1,2.099769859E-2,-1.852824765E-1
3.260373583E0,-5.819049615E-1,4.907555306E-2,-3.381053048E-1
3.270302583E0,-2.783867047E-1,-1.026807614E-3,1.038173139E-1
3.280232583E0,-1.264875172E-1,-1.814774740E-3,3.516790313E-1
3.290162583E0,1.849839762E-3,-5.827627480E-2,8.799240947E-2
3.300091583E0,2.061088700E-2,-8.316531368E-2,-1.478515255E-1
3.310021583E0,2.274336289E-1,-2.538868345E-2,-4.664382398E-2
3.319950583E0,4.152875647E-1,-4.506825518E-2,5.681973338E-2
3.329880583E0,4.907113842E-1,6.298152924E-2,-9.576979101E-2
3.339810583E0,3.132587679E-1,1.013804868E-2,-1.814829558E-1
3.349739583E0,-7.454056095E-2,1.426985571E-2,3.689125299E-2
3.359669583E0,1.218378844E-1,7.118456980E-2,3.075120878E-1
3.369599583E0,2.195882004E-1,-6.352944989E-2,9.629194736E-3
3.379528583E0,7.569187772E-2,-2.733111022E-2,-1.213180304E-1
3.389458583E0,6.354900151E-2,3.062753286E-3,-1.042944467E-1
3.399387583E0,3.550742536E-1,-1.862462439E-2,-3.374954402E-2
3.409317583E0,9.543507446E-2,-1.942775773E-2,2.326665580E-2
3.419247583E0,2.215917123E-1,-1.596832568E-2,9.056518435E-2
3.429176583E0,2.192644108E-1,-1.709141135E-2,-7.914381802E-2
3.439106583E0,2.311015508E-1,-1.165675331E-2,-8.409816384E-2
3.449035583E0,1.952522716E-1,-1.224620746E-2,8.706621051E-2
3.458965583E0,1.708372226E-1,-1.124598641E-2,2.868936360E-2
3.468895583E0,1.297750776E-1,-1.321852634E-2,-6.165596545E-2
3.478824583E0,8.809210449E-2,-1.226822589E-2,2.362918317E-2
3.488754583E0,4.412944816E-2,-1.092502909E-2,8.229722142E-2
